CEP,Logradouro,Bairro,Cidade,UF
97070797,RUA C (RES S CARLOS),UGLIONE,SANTA MARIA,RS
97070532,RUA JENI ANA AGUIAR GONÇALVES,UGLIONE,SANTA MARIA,RS
97070534,RUA QUATRO (VL GOIANIA),UGLIONE,SANTA MARIA,RS
97070536,RUA TRÊS (VL GOIÂNIA),UGLIONE,SANTA MARIA,RS
97070512,RUA A (VL S PEDRO),UGLIONE,SANTA MARIA,RS
97070515,RUA B (VL S PEDRO),UGLIONE,SANTA MARIA,RS
97070518,RUA D (VL S PEDRO),UGLIONE,SANTA MARIA,RS
97070516,RUA E (VL S PEDRO),UGLIONE,SANTA MARIA,RS
97070514,RUA F (VL S PEDRO),UGLIONE,SANTA MARIA,RS
97110823,RUA FERNANDO BINATO (LOT PQ RES NV HORIZONTE),CAMOBI,SANTA MARIA,RS
97070792,RUA A (RES S CARLOS),UGLIONE,SANTA MARIA,RS
97110212,RUA REINALDO MANOEL GUIDOLIN (PQ RES MONTE CARLO),CAMOBI,SANTA MARIA,RS
97110214,RUA DOIS (PQ RES MONTE CARLO),CAMOBI,SANTA MARIA,RS
